"Variable Name","Public","Protected","Private","Static","Final","Type","Initial Value","Annotation","Comment","Java File Path"
"android.app.backup.FileBackupHelper.mFiles","false","false","false","false","false","String","","","","\android\app\backup\FileBackupHelper.java"
"android.app.backup.FileBackupHelper.mFilesDir","false","false","false","false","false","File","","","","\android\app\backup\FileBackupHelper.java"
"android.app.backup.FileBackupHelper.DEBUG","false","false","true","true","true","boolean","false","","","\android\app\backup\FileBackupHelper.java"
"android.app.backup.FileBackupHelper.TAG","false","false","true","true","true","String","""FileBackupHelper""","","","\android\app\backup\FileBackupHelper.java"
"android.app.backup.BackupServiceBinder.TAG","false","false","true","true","true","String","""BackupServiceBinder""","","","\android\app\backup\BackupAgent.java"
"android.app.backup.BackupAgent.DEBUG","false","false","true","true","true","boolean","false","","","\android\app\backup\BackupAgent.java"
"android.app.backup.BackupAgent.TAG","false","false","true","true","true","String","""BackupServiceBinder""","","","\android\app\backup\BackupAgent.java"
"android.app.backup.BackupAgent.mBinder","false","false","true","false","true","IBinder","new BackupServiceBinder().asBinder()","","","\android\app\backup\BackupAgent.java"
"android.content.ContextWrapper.mBase","false","false","false","false","false","Context","","","","\android\content\ContextWrapper.java"
"android.content.pm.Signature.mSignature","false","false","true","false","true","byte","","","","\android\content\pm\Signature.java"
"android.content.pm.Signature.CREATOR","true","false","false","true","true","Parcelable.Creator<Signature>","new Parcelable.Creator<Signature>() {

    public Signature createFromParcel(Parcel source) {
        return new Signature(source);
    }

    public Signature[] newArray(int size) {
        return new Signature[size];
    }
}","","","\android\content\pm\Signature.java"
"android.content.pm.Signature.mHaveHashCode","false","false","true","false","false","boolean","","","","\android\content\pm\Signature.java"
"android.content.pm.Signature.mString","false","false","true","false","false","String","","","","\android\content\pm\Signature.java"
"android.content.pm.Signature.mHashCode","false","false","true","false","false","int","","","","\android\content\pm\Signature.java"
"android.app.LauncherActivity.extras","true","false","false","false","false","Bundle","","","","\android\app\LauncherActivity.java"
"android.app.ListItem.className","true","false","false","false","false","String","","","","\android\app\LauncherActivity.java"
"android.app.ActivityAdapter.mInflater","false","true","false","false","true","LayoutInflater","","","","\android\app\LauncherActivity.java"
"android.app.LauncherActivity.mInflater","false","true","false","false","true","LayoutInflater","","","","\android\app\LauncherActivity.java"
"android.app.LauncherActivity.mOriginalValues","false","false","true","false","false","ArrayList<ListItem>","","","","\android\app\LauncherActivity.java"
"android.app.IconResizer.mOldBounds","false","false","true","false","true","Rect","new Rect()","","","\android\app\LauncherActivity.java"
"android.app.LauncherActivity.mIntent","false","false","false","false","false","Intent","","","","\android\app\LauncherActivity.java"
"android.app.ListItem.icon","true","false","false","false","false","Drawable","","","","\android\app\LauncherActivity.java"
"android.app.ActivityAdapter.mActivitiesList","false","true","false","false","false","List<ListItem>","","","","\android\app\LauncherActivity.java"
"android.app.LauncherActivity.mIconHeight","false","false","true","false","false","int","-1","","","\android\app\LauncherActivity.java"
"android.app.ListItem.packageName","true","false","false","false","false","String","","","","\android\app\LauncherActivity.java"
"android.app.LauncherActivity.mIconWidth","false","false","true","false","false","int","-1","","// Code is borrowed from com.android.launcher.Utilities.
","\android\app\LauncherActivity.java"
"android.app.LauncherActivity.mFilter","false","false","true","false","false","Filter","","","","\android\app\LauncherActivity.java"
"android.app.LauncherActivity.mActivitiesList","false","true","false","false","false","List<ListItem>","","","","\android\app\LauncherActivity.java"
"android.app.ActivityAdapter.mIconResizer","false","true","false","false","true","IconResizer","","","","\android\app\LauncherActivity.java"
"android.app.LauncherActivity.mOldBounds","false","false","true","false","true","Rect","new Rect()","","","\android\app\LauncherActivity.java"
"android.app.ActivityAdapter.lock","false","false","true","false","true","Object","new Object()","","","\android\app\LauncherActivity.java"
"android.app.ListItem.resolveInfo","true","false","false","false","false","ResolveInfo","","","","\android\app\LauncherActivity.java"
"android.app.ListItem.label","true","false","false","false","false","CharSequence","","","","\android\app\LauncherActivity.java"
"android.app.ActivityAdapter.mFilter","false","false","true","false","false","Filter","","","","\android\app\LauncherActivity.java"
"android.app.IconResizer.mIconHeight","false","false","true","false","false","int","-1","","","\android\app\LauncherActivity.java"
"android.app.LauncherActivity.lock","false","false","true","false","true","Object","new Object()","","","\android\app\LauncherActivity.java"
"android.app.LauncherActivity.mIconResizer","false","true","false","false","true","IconResizer","","","","\android\app\LauncherActivity.java"
"android.app.LauncherActivity.mCanvas","false","false","true","false","false","Canvas","new Canvas()","","","\android\app\LauncherActivity.java"
"android.app.LauncherActivity.className","true","false","false","false","false","String","","","","\android\app\LauncherActivity.java"
"android.app.LauncherActivity.icon","true","false","false","false","false","Drawable","","","","\android\app\LauncherActivity.java"
"android.app.LauncherActivity.mPackageManager","false","false","false","false","false","PackageManager","","","","\android\app\LauncherActivity.java"
"android.app.LauncherActivity.label","true","false","false","false","false","CharSequence","","","","\android\app\LauncherActivity.java"
"android.app.IconResizer.mCanvas","false","false","true","false","false","Canvas","new Canvas()","","","\android\app\LauncherActivity.java"
"android.app.LauncherActivity.packageName","true","false","false","false","false","String","","","","\android\app\LauncherActivity.java"
"android.app.ListItem.extras","true","false","false","false","false","Bundle","","","","\android\app\LauncherActivity.java"
"android.app.IconResizer.mIconWidth","false","false","true","false","false","int","-1","","// Code is borrowed from com.android.launcher.Utilities.
","\android\app\LauncherActivity.java"
"android.app.ActivityAdapter.mOriginalValues","false","false","true","false","false","ArrayList<ListItem>","","","","\android\app\LauncherActivity.java"
"android.app.LauncherActivity.resolveInfo","true","false","false","false","false","ResolveInfo","","","","\android\app\LauncherActivity.java"
"com.android.internal.app.ShutdownThread.sIsStarted","false","false","true","true","false","boolean","false","","","\com\android\internal\app\ShutdownThread.java"
"com.android.internal.app.ShutdownThread.mContext","false","false","true","false","false","Context","","","","\com\android\internal\app\ShutdownThread.java"
"com.android.internal.app.ShutdownThread.mHandler","false","false","true","false","false","Handler","","","","\com\android\internal\app\ShutdownThread.java"
"com.android.internal.app.ShutdownThread.mActionDone","false","false","true","false","false","boolean","","","","\com\android\internal\app\ShutdownThread.java"
"com.android.internal.app.ShutdownThread.mWakeLock","false","false","true","false","false","PowerManager.WakeLock","","","","\com\android\internal\app\ShutdownThread.java"
"com.android.internal.app.ShutdownThread.mActionDoneSync","false","false","true","false","true","Object","new Object()","","","\com\android\internal\app\ShutdownThread.java"
"com.android.internal.app.ShutdownThread.mRebootReason","false","false","true","true","false","String","","","","\com\android\internal\app\ShutdownThread.java"
"com.android.internal.app.ShutdownThread.PHONE_STATE_POLL_SLEEP_MSEC","false","false","true","true","true","int","500","","","\com\android\internal\app\ShutdownThread.java"
"com.android.internal.app.ShutdownThread.mPowerManager","false","false","true","false","false","PowerManager","","","","\com\android\internal\app\ShutdownThread.java"
"com.android.internal.app.ShutdownThread.MAX_NUM_PHONE_STATE_READS","false","false","true","true","true","int","16","","","\com\android\internal\app\ShutdownThread.java"
"com.android.internal.app.ShutdownThread.MAX_BROADCAST_TIME","false","false","true","true","true","int","10 * 1000","","// maximum time we wait for the shutdown broadcast before going on.
","\com\android\internal\app\ShutdownThread.java"
"com.android.internal.app.ShutdownThread.mReboot","false","false","true","true","false","boolean","","","","\com\android\internal\app\ShutdownThread.java"
"com.android.internal.app.ShutdownThread.sIsStartedGuard","false","false","true","true","false","Object","new Object()","","// state tracking
","\com\android\internal\app\ShutdownThread.java"
"com.android.internal.app.ShutdownThread.MAX_SHUTDOWN_WAIT_TIME","false","false","true","true","true","int","20 * 1000","","","\com\android\internal\app\ShutdownThread.java"
"com.android.internal.app.ShutdownThread.TAG","false","false","true","true","true","String","""ShutdownThread""","","// constants
","\com\android\internal\app\ShutdownThread.java"
"com.android.internal.app.ShutdownThread.sInstance","false","false","true","true","true","ShutdownThread","new ShutdownThread()","","// static instance of this thread
","\com\android\internal\app\ShutdownThread.java"
"com.android.internal.app.ShutdownThread.SHUTDOWN_VIBRATE_MS","false","false","true","true","true","int","500","","// length of vibration before shutting down
","\com\android\internal\app\ShutdownThread.java"
"android.util.TimingLogger.mTag","false","false","true","false","false","String","","","/**
 * The Log tag to use for checking Log.isLoggable and for
 * logging the timings.
 */
","\android\util\TimingLogger.java"
"android.util.TimingLogger.mLabel","false","false","true","false","false","String","","","/**
 * A label to be included in every log.
 */
","\android\util\TimingLogger.java"
"android.util.TimingLogger.mDisabled","false","false","true","false","false","boolean","","","/**
 * Used to track whether Log.isLoggable was enabled at reset time.
 */
","\android\util\TimingLogger.java"
"android.util.TimingLogger.mSplits","false","false","false","false","false","ArrayList<Long>","","","/**
 * Stores the time of each split.
 */
","\android\util\TimingLogger.java"
"android.util.TimingLogger.mSplitLabels","false","false","false","false","false","ArrayList<String>","","","/**
 * Stores the labels for each split.
 */
","\android\util\TimingLogger.java"
"android.app.PendingIntent.mResultCode","false","false","true","false","false","int","","","","\android\app\PendingIntent.java"
"android.app.PendingIntent.mPendingIntent","false","false","true","false","true","PendingIntent","","","","\android\app\PendingIntent.java"
"android.app.FinishedDispatcher.mResultData","false","false","true","false","false","String","","","","\android\app\PendingIntent.java"
"android.app.PendingIntent.FLAG_ONE_SHOT","true","false","false","true","true","int","1 << 30","","/**
 * Flag for use with {@link #getActivity}, {@link #getBroadcast}, and
 * {@link #getService}: this
 * PendingIntent can only be used once.  If set, after
 * {@link #send()} is called on it, it will be automatically
 * canceled for you and any future attempt to send through it will fail.
 */
","\android\app\PendingIntent.java"
"android.app.FinishedDispatcher.mWho","false","false","true","false","true","OnFinished","","","","\android\app\PendingIntent.java"
"android.app.PendingIntent.FLAG_UPDATE_CURRENT","true","false","false","true","true","int","1 << 27","","/**
 * Flag for use with {@link #getActivity}, {@link #getBroadcast}, and
 * {@link #getService}: if the described PendingIntent already exists,
 * then keep it but its replace its extra data with what is in this new
 * Intent.  This can be used if you are creating intents where only the
 * extras change, and don't care that any entities that received your
 * previous PendingIntent will be able to launch it with your new
 * extras even if they are not explicitly given to it.
 */
","\android\app\PendingIntent.java"
