"Variable Name","Public","Protected","Private","Static","Final","Type","Initial Value","Annotation","Comment","Class"
"TETHER_DUN_APN","true","false","false","true","true","String","""tether_dun_apn""","[]","Optional[/**
 * Used to hold a gservices-provisioned apn value for DUN.  If set, or the
 * corresponding build config values are set it will override the APN DB
 * values.
 * Consists of a comma seperated list of strings:
 * ""name,apn,proxy,port,username,password,server,mmsc,mmsproxy,mmsport,mcc,mnc,auth,type""
 * note that empty fields can be ommitted: ""name,apn,,,,,,,,,310,260,,DUN""
 * @hide
 */
]","\android\provider\Settings.java"
"WIFI_WATCHDOG_WATCH_LIST","true","false","false","true","true","String","""wifi_watchdog_watch_list""","[]","Optional[/**
 * A comma-separated list of SSIDs for which the Wi-Fi watchdog should be enabled.
 */
]","\android\provider\Settings.java"
"WIFI_WATCHDOG_PING_DELAY_MS","true","false","false","true","true","String","""wifi_watchdog_ping_delay_ms""","[]","Optional[/**
 * The delay between pings.
 */
]","\android\provider\Settings.java"
"GLOBAL_HTTP_PROXY_PORT","true","false","false","true","true","String","""global_http_proxy_port""","[]","Optional[/**
 * Integer host port for global http proxy.  Set via ConnectivityManager.
 * @hide
 */
]","\android\provider\Settings.java"
"ACTION_MANAGE_ALL_APPLICATIONS_SETTINGS","true","false","false","true","true","String","""android.settings.MANAGE_ALL_APPLICATIONS_SETTINGS""","[@SdkConstant(SdkConstantType.ACTIVITY_INTENT_ACTION)]","Optional[/**
 * Activity Action: Show settings to manage all applications.
 * <p>
 * In some cases, a matching Activity may not exist, so ensure you
 * safeguard against this.
 * <p>
 * Input: Nothing.
 * <p>
 * Output: Nothing.
 */
]","\android\provider\Settings.java"
"DEFAULT_INPUT_METHOD","true","false","false","true","true","String","""default_input_method""","[]","Optional[/**
 * Setting to record the input method used by default, holding the ID
 * of the desired method.
 */
]","\android\provider\Settings.java"
"LOCK_SCREEN_OWNER_INFO_ENABLED","true","false","false","true","true","String","""lock_screen_owner_info_enabled""","[]","Optional[/**
 * This preference enables showing the owner info on LockScren.
 * @hide
 */
]","\android\provider\Settings.java"
"ALLOW_MOCK_LOCATION","true","false","false","true","true","String","""mock_location""","[]","Optional[/**
 * Setting to allow mock locations and location provider status to be injected into the
 * LocationManager service for testing purposes during application development.  These
 * locations and status values  override actual location and status information generated
 * by network, gps, or other location providers.
 */
]","\android\provider\Settings.java"
"ACTION_APN_SETTINGS","true","false","false","true","true","String","""android.settings.APN_SETTINGS""","[@SdkConstant(SdkConstantType.ACTIVITY_INTENT_ACTION)]","Optional[/**
 * Activity Action: Show settings to allow configuration of APNs.
 * <p>
 * Input: Nothing.
 * <p>
 * Output: nothing.
 */
]","\android\provider\Settings.java"
"ACTION_SETTINGS","true","false","false","true","true","String","""android.settings.SETTINGS""","[@SdkConstant(SdkConstantType.ACTIVITY_INTENT_ACTION)]","Optional[/**
 * Activity Action: Show system settings.
 * <p>
 * Input: Nothing.
 * <p>
 * Output: nothing.
 */
]","\android\provider\Settings.java"
"TTY_MODE","true","false","false","true","true","String","""tty_mode""","[]","Optional[/**
 * CDMA only settings
 * TTY Mode
 * 0 = OFF
 * 1 = FULL
 * 2 = VCO
 * 3 = HCO
 * @hide
 */
]","\android\provider\Settings.java"
"WIFI_SAVED_STATE","true","false","false","true","true","String","""wifi_saved_state""","[]","Optional[/**
 * Used to save the Wifi_ON state prior to tethering.
 * This state will be checked to restore Wifi after
 * the user turns off tethering.
 *
 * @hide
 */
]","\android\provider\Settings.java"
"MOBILE_DATA","true","false","false","true","true","String","""mobile_data""","[]","Optional[/**
 * Whether mobile data connections are allowed by the user.  See
 * ConnectivityManager for more info.
 * @hide
 */
]","\android\provider\Settings.java"
"ACTION_BLUETOOTH_SETTINGS","true","false","false","true","true","String","""android.settings.BLUETOOTH_SETTINGS""","[@SdkConstant(SdkConstantType.ACTIVITY_INTENT_ACTION)]","Optional[/**
 * Activity Action: Show settings to allow configuration of Bluetooth.
 * <p>
 * In some cases, a matching Activity may not exist, so ensure you
 * safeguard against this.
 * <p>
 * Input: Nothing.
 * <p>
 * Output: Nothing.
 */
]","\android\provider\Settings.java"
"WIFI_NETWORKS_AVAILABLE_REPEAT_DELAY","true","false","false","true","true","String","""wifi_networks_available_repeat_delay""","[]","Optional[/**
 * Delay (in seconds) before repeating the Wi-Fi networks available notification.
 * Connecting to a network will reset the timer.
 */
]","\android\provider\Settings.java"
"NITZ_UPDATE_SPACING","true","false","false","true","true","String","""nitz_update_spacing""","[]","Optional[/**
 * The length of time in milli-seconds that automatic small adjustments to
 * SystemClock are ignored if NITZ_UPDATE_DIFF is not exceeded.
 * @hide
 */
]","\android\provider\Settings.java"
"DEFAULT_RINGTONE_URI","true","false","false","true","true","Uri","getUriFor(RINGTONE)","[]","Optional[/**
 * A {@link Uri} that will point to the current default ringtone at any
 * given time.
 * <p>
 * If the current default ringtone is in the DRM provider and the caller
 * does not have permission, the exception will be a
 * FileNotFoundException.
 */
]","\android\provider\Settings.java"
"WINDOW_ANIMATION_SCALE","true","false","false","true","true","String","""window_animation_scale""","[]","Optional[/**
 * Scaling factor for normal window animations. Setting to 0 will disable window
 * animations.
 */
]","\android\provider\Settings.java"
"TITLE","true","false","false","true","true","String","""title""","[]","Optional[/**
 * Descriptive name of the bookmark that can be displayed to the user.
 * If this is empty, the title should be resolved at display time (use
 * {@link #getTitle(Context, Cursor)} any time you want to display the
 * title of a bookmark.)
 * <P>
 * Type: TEXT
 * </P>
 */
]","\android\provider\Settings.java"
"ACTION_QUICK_LAUNCH_SETTINGS","true","false","false","true","true","String","""android.settings.QUICK_LAUNCH_SETTINGS""","[@SdkConstant(SdkConstantType.ACTIVITY_INTENT_ACTION)]","Optional[/**
 * Activity Action: Show settings to allow configuration of quick launch shortcuts.
 * <p>
 * In some cases, a matching Activity may not exist, so ensure you
 * safeguard against this.
 * <p>
 * Input: Nothing.
 * <p>
 * Output: Nothing.
 */
]","\android\provider\Settings.java"
"UNLOCK_SOUND","true","false","false","true","true","String","""unlock_sound""","[]","Optional[/**
 * URI for the ""device unlocked"" (keyguard dismissed) sound.
 * @hide
 */
]","\android\provider\Settings.java"
"WIFI_WATCHDOG_PING_COUNT","true","false","false","true","true","String","""wifi_watchdog_ping_count""","[]","Optional[/**
 * The number of pings to test if an access point is a good connection.
 */
]","\android\provider\Settings.java"
"HEARING_AID","true","false","false","true","true","String","""hearing_aid""","[]","Optional[/**
 * Whether the hearing aid is enabled. The value is
 * boolean (1 or 0).
 * @hide
 */
]","\android\provider\Settings.java"
"DESK_DOCK_SOUND","true","false","false","true","true","String","""desk_dock_sound""","[]","Optional[/**
 * URI for the desk dock ""in"" event sound.
 * @hide
 */
]","\android\provider\Settings.java"
"SEARCH_THREAD_KEEPALIVE_SECONDS","true","false","false","true","true","String","""search_thread_keepalive_seconds""","[]","Optional[/**
 * The maximun time that excess threads in the GlobalSeach thread pools will
 * wait before terminating.
 * @hide
 */
]","\android\provider\Settings.java"
"POWER_SOUNDS_ENABLED","true","false","false","true","true","String","""power_sounds_enabled""","[]","Optional[/**
 * Whether to play a sound for low-battery alerts.
 * @hide
 */
]","\android\provider\Settings.java"
"SEARCH_SHORTCUT_REFRESH_MAX_POOL_SIZE","true","false","false","true","true","String","""search_shortcut_refresh_max_pool_size""","[]","Optional[/**
 * The maximum size of the thread pool for shortcut refreshing in GlobalSearch.
 * @hide
 */
]","\android\provider\Settings.java"
"ANDROID_ID","true","false","false","true","true","String","""android_id""","[]","Optional[/**
 * A 64-bit number (as a hex string) that is randomly
 * generated on the device's first boot and should remain
 * constant for the lifetime of the device.  (The value may
 * change if a factory reset is performed on the device.)
 */
]","\android\provider\Settings.java"
"COMPATIBILITY_MODE","true","false","false","true","true","String","""compatibility_mode""","[]","Optional[/**
 * If 0, the compatibility mode is off for all applications.
 * If 1, older applications run under compatibility mode.
 * TODO: remove this settings before code freeze (bug/1907571)
 * @hide
 */
]","\android\provider\Settings.java"
"SYNC_MAX_RETRY_DELAY_IN_SECONDS","true","false","false","true","true","String","""sync_max_retry_delay_in_seconds""","[]","Optional[/**
 * The maximum reconnect delay for short network outages or when the network is suspended
 * due to phone use.
 * @hide
 */
]","\android\provider\Settings.java"
"DTMF_TONE_WHEN_DIALING","true","false","false","true","true","String","""dtmf_tone""","[]","Optional[/**
 * Whether the audible DTMF tones are played by the dialer when dialing. The value is
 * boolean (1 or 0).
 */
]","\android\provider\Settings.java"
"DTMF_TONE_TYPE_WHEN_DIALING","true","false","false","true","true","String","""dtmf_tone_type""","[]","Optional[/**
 * CDMA only settings
 * DTMF tone type played by the dialer when dialing.
 * 0 = Normal
 * 1 = Long
 * @hide
 */
]","\android\provider\Settings.java"
"GLOBAL_HTTP_PROXY_EXCLUSION_LIST","true","false","false","true","true","String","""global_http_proxy_exclusion_list""","[]","Optional[/**
 * Exclusion list for global proxy. This string contains a list of comma-separated
 * domains where the global proxy does not apply. Domains should be listed in a comma-
 * separated list. Example of acceptable formats: "".domain1.com,my.domain2.com""
 * Use ConnectivityManager to set/get.
 * @hide
 */
]","\android\provider\Settings.java"
"WIFI_SLEEP_POLICY_DEFAULT","true","false","false","true","true","int","0","[]","Optional[/**
 * Value for {@link #WIFI_SLEEP_POLICY} to use the default Wi-Fi sleep
 * policy, which is to sleep shortly after the turning off
 * according to the {@link #STAY_ON_WHILE_PLUGGED_IN} setting.
 */
]","\android\provider\Settings.java"
"PDP_WATCHDOG_TRIGGER_PACKET_COUNT","true","false","false","true","true","String","""pdp_watchdog_trigger_packet_count""","[]","Optional[/**
 * The number of outgoing packets sent without seeing an incoming packet
 * that triggers a countdown (of {@link #PDP_WATCHDOG_ERROR_POLL_COUNT}
 * device is logged to the event log
 * @hide
 */
]","\android\provider\Settings.java"
"ID","true","false","false","true","true","String","""_id""","[]","Optional[/**
 * The row ID.
 * <p>Type: INTEGER</p>
 */
]","\android\provider\Settings.java"
"MOUNT_UMS_NOTIFY_ENABLED","true","false","false","true","true","String","""mount_ums_notify_enabled""","[]","Optional[/**
 * Whether or not a notification is displayed while UMS is enabled. (0 = false, 1 = true)
 * @hide
 */
]","\android\provider\Settings.java"
"FONT_SCALE","true","false","false","true","true","String","""font_scale""","[]","Optional[/**
 * Scaling factor for fonts, float.
 */
]","\android\provider\Settings.java"
"SHOW_PROCESSES","true","false","false","true","true","String","""show_processes""","[]","Optional[/**
 * Control whether the process CPU usage meter should be shown.
 */
]","\android\provider\Settings.java"
"VOLUME_VOICE","true","false","false","true","true","String","""volume_voice""","[]","Optional[/**
 * Voice call volume. This is used internally, changing this value will
 * not change the volume. See AudioManager.
 */
]","\android\provider\Settings.java"
"DEFAULT_DNS_SERVER","true","false","false","true","true","String","""default_dns_server""","[]","Optional[/**
 * Setting for default DNS in case nobody suggests one
 * @hide
 */
]","\android\provider\Settings.java"
"INCALL_POWER_BUTTON_BEHAVIOR_DEFAULT","true","false","false","true","true","int","INCALL_POWER_BUTTON_BEHAVIOR_SCREEN_OFF","[]","Optional[/**
 * INCALL_POWER_BUTTON_BEHAVIOR default value.
 * @hide
 */
]","\android\provider\Settings.java"
"LOGGING_ID","true","false","false","true","true","String","""logging_id""","[@Deprecated]","Optional[/**
 * The Logging ID (a unique 64-bit value) as a hex string.
 * Used as a pseudonymous identifier for logging.
 * @deprecated This identifier is poorly initialized and has
 * many collisions.  It should not be used.
 */
]","\android\provider\Settings.java"
"WIFI_STATIC_IP","true","false","false","true","true","String","""wifi_static_ip""","[]","Optional[/**
 * The static IP address.
 * <p>
 * Example: ""192.168.1.51""
 */
]","\android\provider\Settings.java"
"ACTION_SYNC_SETTINGS","true","false","false","true","true","String","""android.settings.SYNC_SETTINGS""","[@SdkConstant(SdkConstantType.ACTIVITY_INTENT_ACTION)]","Optional[/**
 * Activity Action: Show settings to allow configuration of sync settings.
 * <p>
 * In some cases, a matching Activity may not exist, so ensure you
 * safeguard against this.
 * <p>
 * The account types available to add via the add account button may be restricted by adding an
 * {@link #EXTRA_AUTHORITIES} extra to this Intent with one or more syncable content provider's
 * authorities. Only account types which can sync with that content provider will be offered to
 * the user.
 * <p>
 * Input: Nothing.
 * <p>
 * Output: Nothing.
 */
]","\android\provider\Settings.java"
