"Variable Name","Public","Protected","Private","Static","Final","Type","Initial Value","Annotation","Comment","Class"
"CONTENTS_FILE_DESCRIPTOR","true","false","false","true","true","int","0x0001","[]","Optional[/**
 * Bit masks for use with {@link #describeContents}: each bit represents a
 * kind of object considered to have potential special significance when
 * marshalled.
 */
]","\android\os\Parcelable.java"
"PARCELABLE_WRITE_RETURN_VALUE","true","false","false","true","true","int","0x0001","[]","Optional[/**
 * Flag for use with {@link #writeToParcel}: the object being written
 * is a return value, that is the result of a function such as
 * ""<code>Parcelable someFunction()</code>"",
 * ""<code>void someFunction(out Parcelable)</code>"", or
 * ""<code>void someFunction(inout Parcelable)</code>"".  Some implementations
 * may want to release resources at this point.
 */
]","\android\os\Parcelable.java"
"mPos","false","false","true","false","false","int","null","[]","Optional[// The current position offset, in bits, from the msb in byte 0.
]","\com\android\internal\util\BitwiseOutputStream.java"
"mBuf","false","false","true","false","false","byte","null","[]","Optional[// The byte array being written to, which will be grown as needed.
]","\com\android\internal\util\BitwiseOutputStream.java"
"mEnd","false","false","true","false","false","int","null","[]","Optional[// The last bit offset, given the current buf length.
]","\com\android\internal\util\BitwiseOutputStream.java"
"AXIS_SPECIFIED","true","false","false","true","true","int","0x0001","[]","Optional[/**
 * Raw bit indicating the gravity for an axis has been specified.
 */
]","\android\view\Gravity.java"
"CENTER","true","false","false","true","true","int","CENTER_VERTICAL | CENTER_HORIZONTAL","[]","Optional[/**
 * Place the object in the center of its container in both the vertical
 * and horizontal axis, not changing its size.
 */
]","\android\view\Gravity.java"
"NO_GRAVITY","true","false","false","true","true","int","0x0000","[]","Optional[/**
 * Constant indicating that no gravity has been set *
 */
]","\android\view\Gravity.java"
"LEFT","true","false","false","true","true","int","(AXIS_PULL_BEFORE | AXIS_SPECIFIED) << AXIS_X_SHIFT","[]","Optional[/**
 * Push object to the left of its container, not changing its size.
 */
]","\android\view\Gravity.java"
"DISPLAY_CLIP_HORIZONTAL","true","false","false","true","true","int","0x01000000","[]","Optional[/**
 * Special constant to enable clipping to an overall display along the
 * horizontal dimension.  This is not applied by default by
 * {@link #apply(int, int, int, Rect, int, int, Rect)}; you must do so
 * yourself by calling {@link #applyDisplay}.
 */
]","\android\view\Gravity.java"
"FILL_HORIZONTAL","true","false","false","true","true","int","LEFT | RIGHT","[]","Optional[/**
 * Grow the horizontal size of the object if needed so it completely fills
 * its container.
 */
]","\android\view\Gravity.java"
"FILL_VERTICAL","true","false","false","true","true","int","TOP | BOTTOM","[]","Optional[/**
 * Grow the vertical size of the object if needed so it completely fills
 * its container.
 */
]","\android\view\Gravity.java"
"AXIS_CLIP","true","false","false","true","true","int","0x0008","[]","Optional[/**
 * Raw bit controlling whether the right/bottom edge is clipped to its
 * container, based on the gravity direction being applied.
 */
]","\android\view\Gravity.java"
"CENTER_VERTICAL","true","false","false","true","true","int","AXIS_SPECIFIED << AXIS_Y_SHIFT","[]","Optional[/**
 * Place object in the vertical center of its container, not changing its
 * size.
 */
]","\android\view\Gravity.java"
"HORIZONTAL_GRAVITY_MASK","true","false","false","true","true","int","(AXIS_SPECIFIED | AXIS_PULL_BEFORE | AXIS_PULL_AFTER) << AXIS_X_SHIFT","[]","Optional[/**
 * Binary mask to get the horizontal gravity of a gravity.
 */
]","\android\view\Gravity.java"
"AXIS_PULL_AFTER","true","false","false","true","true","int","0x0004","[]","Optional[/**
 * Raw bit controlling how the right/bottom edge is placed.
 */
]","\android\view\Gravity.java"
"VERTICAL_GRAVITY_MASK","true","false","false","true","true","int","(AXIS_SPECIFIED | AXIS_PULL_BEFORE | AXIS_PULL_AFTER) << AXIS_Y_SHIFT","[]","Optional[/**
 * Binary mask to get the vertical gravity of a gravity.
 */
]","\android\view\Gravity.java"
"AXIS_PULL_BEFORE","true","false","false","true","true","int","0x0002","[]","Optional[/**
 * Raw bit controlling how the left/top edge is placed.
 */
]","\android\view\Gravity.java"
"DISPLAY_CLIP_VERTICAL","true","false","false","true","true","int","0x10000000","[]","Optional[/**
 * Special constant to enable clipping to an overall display along the
 * vertical dimension.  This is not applied by default by
 * {@link #apply(int, int, int, Rect, int, int, Rect)}; you must do so
 * yourself by calling {@link #applyDisplay}.
 */
]","\android\view\Gravity.java"
"BOTTOM","true","false","false","true","true","int","(AXIS_PULL_AFTER | AXIS_SPECIFIED) << AXIS_Y_SHIFT","[]","Optional[/**
 * Push object to the bottom of its container, not changing its size.
 */
]","\android\view\Gravity.java"
"AXIS_Y_SHIFT","true","false","false","true","true","int","4","[]","Optional[/**
 * Bits defining the vertical axis.
 */
]","\android\view\Gravity.java"
"TOP","true","false","false","true","true","int","(AXIS_PULL_BEFORE | AXIS_SPECIFIED) << AXIS_Y_SHIFT","[]","Optional[/**
 * Push object to the top of its container, not changing its size.
 */
]","\android\view\Gravity.java"
"AXIS_X_SHIFT","true","false","false","true","true","int","0","[]","Optional[/**
 * Bits defining the horizontal axis.
 */
]","\android\view\Gravity.java"
"CENTER_HORIZONTAL","true","false","false","true","true","int","AXIS_SPECIFIED << AXIS_X_SHIFT","[]","Optional[/**
 * Place object in the horizontal center of its container, not changing its
 * size.
 */
]","\android\view\Gravity.java"
"RIGHT","true","false","false","true","true","int","(AXIS_PULL_AFTER | AXIS_SPECIFIED) << AXIS_X_SHIFT","[]","Optional[/**
 * Push object to the right of its container, not changing its size.
 */
]","\android\view\Gravity.java"
"CLIP_VERTICAL","true","false","false","true","true","int","AXIS_CLIP << AXIS_Y_SHIFT","[]","Optional[/**
 * Flag to clip the edges of the object to its container along the
 * vertical axis.
 */
]","\android\view\Gravity.java"
"FILL","true","false","false","true","true","int","FILL_VERTICAL | FILL_HORIZONTAL","[]","Optional[/**
 * Grow the horizontal and vertical size of the object if needed so it
 * completely fills its container.
 */
]","\android\view\Gravity.java"
"CLIP_HORIZONTAL","true","false","false","true","true","int","AXIS_CLIP << AXIS_X_SHIFT","[]","Optional[/**
 * Flag to clip the edges of the object to its container along the
 * horizontal axis.
 */
]","\android\view\Gravity.java"
"CREATOR","true","false","false","true","true","Parcelable.Creator<ParcelUuid>","new Parcelable.Creator<ParcelUuid>() {

    public ParcelUuid createFromParcel(Parcel source) {
        long mostSigBits = source.readLong();
        long leastSigBits = source.readLong();
        UUID uuid = new UUID(mostSigBits, leastSigBits);
        return new ParcelUuid(uuid);
    }

    public ParcelUuid[] newArray(int size) {
        return new ParcelUuid[size];
    }
}","[]","Optional.empty","\android\os\ParcelUuid.java"
"mUuid","false","false","true","false","true","UUID","null","[]","Optional.empty","\android\os\ParcelUuid.java"
"mArray","true","false","false","false","false","byte","null","[]","Optional.empty","\android\webkit\ByteArrayBuilder.java"
"mChunks","false","false","true","false","false","LinkedList<Chunk>","null","[]","Optional.empty","\android\webkit\ByteArrayBuilder.java"
"sQueue","false","false","true","true","true","ReferenceQueue<Chunk>","new ReferenceQueue<Chunk>()","[]","Optional[// Reference queue for processing gc'd entries.
]","\android\webkit\ByteArrayBuilder.java"
"mLength","true","false","false","false","false","int","null","[]","Optional.empty","\android\webkit\ByteArrayBuilder.java"
"sPool","false","false","true","true","true","LinkedList<SoftReference<Chunk>>","new LinkedList<SoftReference<Chunk>>()","[]","Optional[// Global pool of chunks to be used by other ByteArrayBuilders.
]","\android\webkit\ByteArrayBuilder.java"
"DEFAULT_CAPACITY","false","false","true","true","true","int","8192","[]","Optional.empty","\android\webkit\ByteArrayBuilder.java"
"mParameterMap","false","false","true","false","false","Map<String,Collection<String>>","new HashMap<String, Collection<String>>()","[]","Optional.empty","\android\pim\vcard\VCardEntry.java"
"mNoteList","false","false","true","false","false","List<String>","null","[]","Optional.empty","\android\pim\vcard\VCardEntry.java"
"mImList","false","false","true","false","false","List<ImData>","null","[]","Optional.empty","\android\pim\vcard\VCardEntry.java"
"mPhotoList","false","false","true","false","false","List<PhotoData>","null","[]","Optional.empty","\android\pim\vcard\VCardEntry.java"
"mPropertyValueList","false","false","true","false","false","List<String>","new ArrayList<String>()","[]","Optional.empty","\android\pim\vcard\VCardEntry.java"
"mPhoneticFullName","false","false","true","false","false","String","null","[]","Optional.empty","\android\pim\vcard\VCardEntry.java"
"mPostalList","false","false","true","false","false","List<PostalData>","null","[]","Optional.empty","\android\pim\vcard\VCardEntry.java"
"GOOGLE_MY_CONTACTS_GROUP","false","false","true","true","true","String","""System Group: My Contacts""","[]","Optional.empty","\android\pim\vcard\VCardEntry.java"
"mSuffix","false","false","true","false","false","String","null","[]","Optional.empty","\android\pim\vcard\VCardEntry.java"
"mPrefix","false","false","true","false","false","String","null","[]","Optional.empty","\android\pim\vcard\VCardEntry.java"
"dataArray","false","false","true","false","true","String","null","[]","Optional.empty","\android\pim\vcard\VCardEntry.java"
"mPhoneList","false","false","true","false","false","List<PhoneData>","null","[]","Optional.empty","\android\pim\vcard\VCardEntry.java"
"formatName","true","false","false","false","true","String","null","[]","Optional[// used when type is not defined in ContactsContract.
]","\android\pim\vcard\VCardEntry.java"
"ADDR_MAX_DATA_SIZE","true","false","false","true","true","int","7","[]","Optional[// - PO Box, Extended Addr, Street, Locality, Region, Postal Code, Country Name
]","\android\pim\vcard\VCardEntry.java"
"country","true","false","false","false","true","String","null","[]","Optional.empty","\android\pim\vcard\VCardEntry.java"
"postalCode","true","false","false","false","true","String","null","[]","Optional.empty","\android\pim\vcard\VCardEntry.java"
"mVCardType","false","false","true","false","true","int","null","[]","Optional.empty","\android\pim\vcard\VCardEntry.java"
"sImMap","false","false","true","true","true","Map<String,Integer>","new HashMap<String, Integer>()","[]","Optional.empty","\android\pim\vcard\VCardEntry.java"
"FORMAT_FLASH","true","false","false","true","true","String","""SWF""","[]","Optional.empty","\android\pim\vcard\VCardEntry.java"
"mPropertyBytes","false","false","true","false","false","byte","null","[]","Optional.empty","\android\pim\vcard\VCardEntry.java"
"mPhoneticFamilyName","false","false","true","false","false","String","null","[]","Optional.empty","\android\pim\vcard\VCardEntry.java"
"departmentName","true","false","false","false","false","String","null","[]","Optional.empty","\android\pim\vcard\VCardEntry.java"
"mBirthday","false","false","true","false","false","String","null","[]","Optional.empty","\android\pim\vcard\VCardEntry.java"
"region","true","false","false","false","true","String","null","[]","Optional.empty","\android\pim\vcard\VCardEntry.java"
"extendedAddress","true","false","false","false","true","String","null","[]","Optional.empty","\android\pim\vcard\VCardEntry.java"
"street","true","false","false","false","true","String","null","[]","Optional.empty","\android\pim\vcard\VCardEntry.java"
"LOG_TAG","false","false","true","true","true","String","""VCardEntry""","[]","Optional.empty","\android\pim\vcard\VCardEntry.java"
"label","true","false","false","false","true","String","null","[]","Optional.empty","\android\pim\vcard\VCardEntry.java"
"mAccount","false","false","true","false","true","Account","null","[]","Optional.empty","\android\pim\vcard\VCardEntry.java"
